id,name,longitude,latitude,north,east
1293,대전광역시 동구 주촌동,127.531676984594,36.4047594095506,4029845.0729832365,368338.7878382504
1294,대전광역시 동구 중동,127.430149629236,36.3311352793615,4021820.9522727137,359101.673861785
1295,대전광역시 동구 직동,127.485725758392,36.4192547799407,4031516.7667028555,364243.3958777365
1296,대전광역시 동구 천동,127.446228483964,36.3148371241356,4019989.6376285143,360515.852048267
1297,대전광역시 동구 추동,127.470205903331,36.3728095821003,4026386.375722097,362770.2763812158
1298,대전광역시 동구 판암동,127.457667993794,36.3173568237101,4020252.7171216677,361547.32439402514
1299,대전광역시 동구 하소동,127.437289593048,36.2159199552795,4009029.4831193895,359536.25709591963
1300,대전광역시 동구 홍도동,127.425720318986,36.3489619610427,4023804.993008769,358736.3079848827
1301,대전광역시 동구 효동,127.441822653063,36.3170775965825,4020244.5427098754,360124.30941831716
1302,대전광역시 동구 효평동,127.46697190424,36.3985055162119,4029241.5192314303,362525.4064892291
1303,대전광역시 서구 가수원동,127.34943491264,36.3035880722451,4018885.680028712,351804.5676932356
1304,대전광역시 서구 가장동,127.385188763848,36.330109894048,4021773.667062622,355064.0976946448
1305,대전광역시 서구 갈마동,127.367840159016,36.3526615199213,4024301.567831942,353549.1071980699
1306,대전광역시 서구 관저동,127.33736713095,36.303857041868,4018934.0725913052,350721.4873608019
1307,대전광역시 서구 괴곡동,127.360029216893,36.2811820342312,4016383.916269888,352713.7297838355
1308,대전광역시 서구 괴정동,127.382068970091,36.3371418821154,4022558.4359420943,354797.116054547
1309,대전광역시 서구 내동,127.377362575419,36.3322111734858,4022018.5317963692,354365.5211604447
1310,대전광역시 서구 도마동,127.38115530131,36.3160391986021,4020218.803702771,354675.91848187696
1311,대전광역시 서구 도안동,127.346484371957,36.3241976679528,4021176.516408169,351578.7178960436
1312,대전광역시 서구 둔산동,127.385816196595,36.3525471565863,4024261.785875161,355161.98290021066
1313,대전광역시 서구 만년동,127.375023596287,36.3675085566387,4025937.755464785,354221.41788035404
1314,대전광역시 서구 매노동,127.333303659232,36.2437159505617,4012268.6649251524,350241.7639342404
1315,대전광역시 서구 변동,127.386762476923,36.3258260182592,4021296.0817903676,355197.4272061736
1316,대전광역시 서구 복수동,127.378935126694,36.2999799953069,4018440.635026986,354446.7432939438
1317,대전광역시 서구 봉곡동,127.32025151422,36.270967561262,4015312.0471270294,349121.31521117326
1318,대전광역시 서구 산직동,127.353945990359,36.2453328766493,4012416.322450623,352099.7498163405
1319,대전광역시 서구 오동,127.322091018675,36.2202326972557,4009680.9800977893,349189.0790409568
1320,대전광역시 서구 용문동,127.394368781533,36.3368423894775,4022506.8059552102,355900.51061396906
1321,대전광역시 서구 용촌동,127.320162161264,36.2512569696199,4013125.6133875763,349075.36027818103
1322,대전광역시 서구 우명동,127.299075537989,36.2278732950727,4010564.6349503975,347135.131606234
1323,대전광역시 서구 원정동,127.296277328208,36.2527243695865,4013325.8808223656,346932.10572146106
1324,대전광역시 서구 월평동,127.357608933166,36.3546931857663,4024542.505928456,352634.8324353517
1325,대전광역시 서구 장안동,127.348181412445,36.219882060227,4009601.804927518,351533.627322935
1326,대전광역시 서구 정림동,127.366714213649,36.3044951786302,4018959.976879952,353357.8101881175
1327,대전광역시 서구 탄방동,127.395385119788,36.3466402192899,4023592.204068096,356009.7738300144
1328,대전광역시 서구 평촌동,127.313282421729,36.2391811782622,4011796.742581983,348433.87426447903
1329,대전광역시 서구 흑석동,127.347454272413,36.2636713049895,4014460.596239541,351551.11957158905
1330,대전광역시 유성구 가정동,127.367084472042,36.3805785763926,4027399.6898116306,353533.64506493753
1331,대전광역시 유성구 갑동,127.290830399085,36.3680171255378,4026124.5341092097,346668.68907611433
1332,대전광역시 유성구 계산동,127.293852980217,36.3385412439721,4022849.80577932,346882.13636464626
1333,대전광역시 유성구 관평동,127.388769859047,36.4231207490064,4032086.4387949933,355557.6773922635
1334,대전광역시 유성구 교촌동,127.312176002492,36.3077933526097,4019409.9146605795,348467.1395836604
1335,대전광역시 유성구 구룡동,127.360030823127,36.4431121490927,4034347.624351775,353018.8043105088
1336,대전광역시 유성구 구성동,127.367039284927,36.37096141244,4026332.8775493465,353511.5531506058
1337,대전광역시 유성구 구암동,127.323679920393,36.3519385888595,4024289.206602864,349584.95912737295
1338,대전광역시 유성구 궁동,127.343422294907,36.3674377559455,4025978.0583803817,351386.05823497474
1339,대전광역시 유성구 금고동,127.389182339314,36.4646412815354,4036691.9380681487,355671.60404224566
1340,대전광역시 유성구 금탄동,127.381701482906,36.4907448882612,4039599.0125152306,355049.90989826946
1341,대전광역시 유성구 노은동,127.318452455186,36.3682747209834,4026109.6157404804,349147.40353896085
1342,대전광역시 유성구 대동,127.394345231376,36.4795366673062,4038336.6570855314,356161.76643626945
1343,대전광역시 유성구 대정동,127.331076169022,36.3148257990781,4020160.612888395,350177.6027025307
1344,대전광역시 유성구 덕명동,127.297266017143,36.3514737208223,4024279.0781283644,347213.74149191054
1345,대전광역시 유성구 덕진동,127.368013981303,36.423615479032,4032172.6010354077,353697.75004096376
1346,대전광역시 유성구 도룡동,127.386307684878,36.3753524482403,4026790.944186961,355248.34462231706
1347,대전광역시 유성구 둔곡동,127.364362118397,36.4582132692471,4036016.294370045,353435.44684908254
1348,대전광역시 유성구 문지동,127.397844033525,36.391139122298,4028525.0047001396,356312.3172948655
1349,대전광역시 유성구 반석동,127.29664969477,36.3945513642236,4029058.9235407547,347242.71303407766
1350,대전광역시 유성구 방동,127.29418071738,36.277548322191,4016083.0273778085,346792.23455443635
1351,대전광역시 유성구 방현동,127.362653424746,36.4122663834233,4030921.722717924,353195.7890233524
1352,대전광역시 유성구 복용동,127.313157684658,36.3449987256122,4023535.760441171,348627.2867349683
1353,대전광역시 유성구 봉명동,127.345907414374,36.3549114724545,4024584.6322076772,351585.2294184706
1354,대전광역시 유성구 봉산동,127.384398805539,36.4475527876792,4034803.380654911,355211.1965719003
1355,대전광역시 유성구 상대동,127.335578499973,36.3437302916428,4023360.161724606,350637.0185205326
1356,대전광역시 유성구 성북동,127.290791709425,36.3060701442423,4019252.4634300317,346543.70924247825
1357,대전광역시 유성구 세동,127.274834596405,36.2934480386581,4017877.6590353427,345085.94909591496
1358,대전광역시 유성구 송강동,127.381630476095,36.4307279721096,4032941.065287781,354931.7590983888
1359,대전광역시 유성구 송정동,127.258150375658,36.2869498135077,4017183.6167633976,343574.6481736229
1360,대전광역시 유성구 수남동,127.319837967658,36.4149120002706,4031281.2122052996,349361.749282169
1361,대전광역시 유성구 신동,127.371781063762,36.4746455317664,4037827.9771034615,354131.08730108733
1362,대전광역시 유성구 신봉동,127.332826543509,36.4069101870462,4030373.3203190253,350511.02783970616
1363,대전광역시 유성구 신성동,127.349593151015,36.3838680517777,4027791.282510437,351970.84742294264
1364,대전광역시 유성구 안산동,127.292621167438,36.4081978017677,4030579.1979896305,346908.18064172997
1365,대전광역시 유성구 어은동,127.355911578359,36.3743834890298,4026729.4411683525,352519.6971724997
1366,대전광역시 유성구 외삼동,127.316214011206,36.4010724999659,4029751.571065291,349010.0211844435
1367,대전광역시 유성구 용계동,127.329352325585,36.3232728261105,4021100.3535292074,350039.02458749514
1368,대전광역시 유성구 용산동,127.400863552541,36.4217434336629,4031915.605515338,356639.3950065711
1369,대전광역시 유성구 원내동,127.316867870265,36.295099545558,4017994.3914974197,348863.91431430646
1370,대전광역시 유성구 원신흥동,127.343329061063,36.3421510420859,4023173.017417729,351329.5991260831
1371,대전광역시 유성구 원촌동,127.403653520412,36.3808102590536,4027370.5447819717,356814.4321291666
1372,대전광역시 유성구 자운동,127.345084602985,36.4027047910382,4029887.871701776,351602.25237460097
1373,대전광역시 유성구 장대동,127.332251511601,36.3629526585344,4025497.747170135,350375.2372233509
1374,대전광역시 유성구 장동,127.357211505724,36.4003333080821,4029606.2113247938,352685.2942071852
1375,대전광역시 유성구 전민동,127.400381822617,36.4000125495647,4029505.602990479,356556.24501736823
1376,대전광역시 유성구 죽동,127.335974335378,36.3767410143454,4027021.6053823708,350735.6154245002
1377,대전광역시 유성구 지족동,127.31102533917,36.3802222170795,4027446.6484234254,348504.23288898054
1378,대전광역시 유성구 추목동,127.349397996496,36.4179580165704,4031573.3791332077,352018.01312737237
1379,대전광역시 유성구 탑립동,127.411740601726,36.41640758006,4031307.563061988,357604.83952230576
1380,대전광역시 유성구 하기동,127.327803174974,36.3915429263121,4028676.3293166887,350031.03050956735
1381,대전광역시 유성구 학하동,127.309931282503,36.3370335104884,4022657.1942333034,348322.2827727577
1382,대전광역시 유성구 화암동,127.375886700276,36.4125606963227,4030934.320136743,354382.92680808576
1383,대전광역시 중구 구완동,127.426335198607,36.279421202243,4016089.7255532104,358665.976817378
1384,대전광역시 중구 금동,127.425445207229,36.2425658277097,4012002.579310328,358519.5677937913
1385,대전광역시 중구 대사동,127.424819646891,36.3176799385078,4020336.0886178603,358598.9432537445
1386,대전광역시 중구 대흥동,127.424213444029,36.323355907996,4020966.628582283,358554.7809869981
1387,대전광역시 중구 목달동,127.411499131578,36.2621343562352,4014193.816188361,357301.95517514925
1388,대전광역시 중구 목동,127.408527307191,36.3358684217499,4022377.7466351935,357169.50608531805
1389,대전광역시 중구 무수동,127.4069811764,36.2818497375633,4016387.5627009436,356932.0517560892
1390,대전광역시 중구 문창동,127.437915923805,36.316216027142,4020154.623811086,359772.03730215225
1391,대전광역시 중구 문화동,127.406789549422,36.3152626096338,4020094.4394884105,356975.872139734
1392,대전광역시 중구 부사동,127.433655534598,36.3142129187367,4019938.5988368588,359385.9558449853
1393,대전광역시 중구 사정동,127.397065476943,36.2949213988928,4017852.3446919243,356065.47599951015
1394,대전광역시 중구 산성동,127.386171712159,36.3054035846103,4019031.4299446233,355106.59459705633
1395,대전광역시 중구 석교동,127.442480375975,36.3097179432206,4019427.16479119,360170.21042294404
1396,대전광역시 중구 선화동,127.418794838885,36.3305087346124,4021768.0558278463,358081.3364464715
1397,대전광역시 중구 안영동,127.379242268111,36.2769483551484,4015885.1953003244,354431.53634152794
1398,대전광역시 중구 어남동,127.412039272046,36.227670999516,4010369.9279991062,357287.8184800012
1399,대전광역시 중구 오류동,127.403848952525,36.3254558995848,4021229.569753352,356730.53428180225
1400,대전광역시 중구 옥계동,127.452103442805,36.2970906575424,4018012.5208121343,361011.7952163934
1401,대전광역시 중구 용두동,127.410391530714,36.3251884948564,4021190.2310926304,357317.3495686493
1402,대전광역시 중구 유천동,127.395234672172,36.315095902437,4020093.0959270815,355938.1907727968
1403,대전광역시 중구 은행동,127.428317409366,36.3284743770725,4021528.4414550117,358932.4165300237
1404,대전광역시 중구 정생동,127.40124058286,36.2475879767647,4012595.316707147,356353.70304631547
1405,대전광역시 중구 중촌동,127.412423888246,36.3389046180399,4022708.8126657945,357524.7723178684
1406,대전광역시 중구 침산동,127.39181728369,36.281046059827,4016320.929129717,355568.6039559734
1407,대전광역시 중구 태평동,127.394539034565,36.3264278223224,4021351.223948382,355896.60670892254
1408,대전광역시 중구 호동,127.43131802123,36.2965798754591,4017985.916535666,359144.3792651767
1409,울산광역시 남구 고사동,129.355875696953,35.5014129696848,3928708.3706917358,532274.9729889088
1410,울산광역시 남구 남화동,129.37804576388,35.476000533485,3925897.45832028,534296.4194266349
1411,울산광역시 남구 달동,129.316532962709,35.5363579790753,3932571.833030762,528694.4614353117
1412,울산광역시 남구 두왕동,129.299542873703,35.5090097116982,3929533.9252003334,527163.478404815
1413,울산광역시 남구 매암동,129.377136099708,35.5116714097611,3929853.258869362,534198.7744736
1414,울산광역시 남구 무거동,129.26072152021,35.5509734013774,3934177.9655846143,523630.7216771578
1415,울산광역시 남구 부곡동,129.333389100499,35.499615556977,3928501.9032076015,530236.2910389467
1416,울산광역시 남구 삼산동,129.331864527424,35.5444169723408,3933470.200527551,530081.2996997532
1417,울산광역시 남구 상개동,129.31763099347,35.5053979302352,3929138.488039295,528805.0604290606
1418,울산광역시 남구 선암동,129.335192162057,35.5130209007253,3929989.1919006463,530394.7663520125
1419,울산광역시 남구 성암동,129.347447553279,35.4813935555202,3926485.3752700556,531518.4241811959
1420,울산광역시 남구 신정동,129.306242049525,35.5286908183997,3931718.5482498645,527764.2042875756
1421,울산광역시 남구 야음동,129.334534550021,35.5254718802474,3931369.882189977,530330.450502124
1422,울산광역시 남구 여천동,129.351942513971,35.5229601610736,3931096.810207054,531909.7376662763
1423,울산광역시 남구 옥동,129.293859640172,35.5352922152784,3932447.269373315,526639.4173646872
1424,울산광역시 남구 용연동,129.362067726535,35.4803224000691,3926371.3444762114,532845.1228261868
1425,울산광역시 남구 용잠동,129.376185758889,35.488100536497,3927238.774682728,534122.5641089496
1426,울산광역시 남구 장생포동,129.372382463874,35.5048737757681,3929097.720654395,533770.5578116508
1427,울산광역시 남구 황성동,129.358547220397,35.467361943748,3924932.791417425,532530.9773884974
1428,울산광역시 동구 동부동,129.427859086003,35.5523067216852,3934378.7678472013,538778.8122600687
1429,울산광역시 동구 미포동,129.442482583821,35.5345419528794,3932414.3793188604,540113.060142732
1430,울산광역시 동구 방어동,129.423974129488,35.4862304417203,3927048.941753359,538458.2044347008
1431,울산광역시 동구 서부동,129.417811759965,35.5315793607065,3932076.048377956,537877.9168324
1432,울산광역시 동구 일산동,129.431363575859,35.4990783464634,3928476.75949871,539122.2680812312
1433,울산광역시 동구 전하동,129.428561434484,35.5168132616073,3930442.5701736477,538859.5827178352
1434,울산광역시 동구 주전동,129.448520489175,35.5593852716594,3935172.159744976,540647.887561746
1435,울산광역시 동구 화정동,129.422615967737,35.4958845021463,3928119.108602211,538330.4212354242
1436,울산광역시 북구 가대동,129.308320503364,35.6080704836118,3940522.9090222786,527925.0825007166
1437,울산광역시 북구 구유동,129.451125884272,35.6055009813905,3940287.839807914,540860.5744203874
1438,울산광역시 북구 달천동,129.310687134664,35.6304973704617,3943010.906771076,528131.5775951323
1439,울산광역시 북구 당사동,129.449469013516,35.5916877172123,3938755.1473864373,540717.4988540681
1440,울산광역시 북구 대안동,129.399651334959,35.6507171117367,3945282.5449479623,536177.8815355892
1441,울산광역시 북구 매곡동,129.367253622611,35.6440061479904,3944526.7998168054,533247.8905520219
1442,울산광역시 북구 명촌동,129.362997911117,35.549649405633,3934060.4619922587,532901.2070253964
1443,울산광역시 북구 무룡동,129.403689244799,35.6162964109926,3941466.48222112,536559.0802896064
1444,울산광역시 북구 산하동,129.429027518249,35.6317109259186,3943185.7967046155,538846.3330035773
1445,울산광역시 북구 상안동,129.340558291626,35.6231265114715,3942202.371802086,530839.1413357453
1446,울산광역시 북구 송정동,129.364493053262,35.6038126773632,3940068.0766173396,533014.4900598197
1447,울산광역시 북구 시례동,129.339172747951,35.6051144529341,3940204.2548684576,530720.5598513021
1448,울산광역시 북구 신명동,129.439885222634,35.6502146425528,3945242.3690708424,539820.2697534134
1449,울산광역시 북구 신천동,129.347968075651,35.6367970638729,3943720.899704057,531504.7702837146
1450,울산광역시 북구 신현동,129.414976126844,35.596799288571,3939308.3425212367,537590.3720848752
1451,울산광역시 북구 양정동,129.385345633831,35.5486505018826,3933957.367398865,534927.1906472587
1452,울산광역시 북구 어물동,129.413061059022,35.5741676057124,3936797.5805812487,537427.4260657867
1453,울산광역시 북구 연암동,129.386804365711,35.5825116905797,3937713.3422113983,535044.6622489124
1454,울산광역시 북구 염포동,129.394451689648,35.5306796772569,3931967.5432070643,535760.5309649722
1455,울산광역시 북구 정자동,129.443094530052,35.6166927379079,3941525.7957801474,540127.5429094646
1456,울산광역시 북구 중산동,129.350843351972,35.6637974175003,3946716.402133705,531754.4091531571
1457,울산광역시 북구 진장동,129.356146346969,35.5683920656881,3936136.891367666,532272.6818427925
1458,울산광역시 북구 창평동,129.362535981228,35.6146960466546,3941274.4758217367,532832.7775665841
1459,울산광역시 북구 천곡동,129.32694539328,35.6469004913624,3944834.9247165755,529597.6593283518
1460,울산광역시 북구 호계동,129.362301739728,35.6287857351074,3942837.061678577,532805.80833478
1461,울산광역시 북구 화봉동,129.384251801541,35.5978979647631,3939418.8953783987,534806.7370728082
1462,울산광역시 북구 효문동,129.375896795042,35.5658993847409,3935867.085132929,534063.4584897447
1463,울산광역시 울주군 두동면,129.201164555037,35.6542688430378,3945621.553413858,518209.29990338965
1464,울산광역시 울주군 두서면,129.161800864978,35.6479465736507,3944913.782499349,514647.27198965545
1465,울산광역시 울주군 범서읍,129.23058513398,35.5686301683014,3936129.4115492706,520894.6957702443
1466,울산광역시 울주군 삼남면,129.108532992087,35.5409868486272,3933044.5504802726,509838.19263443426
1467,울산광역시 울주군 삼동면,129.157621044623,35.5237326829422,3931136.9656197564,514290.94098945893
1468,울산광역시 울주군 상북면,129.091298776792,35.5905413806815,3938538.893383417,508270.8681233893
1469,울산광역시 울주군 서생면,129.325929218323,35.3499614459395,3911902.315038485,529614.4507286781
1470,울산광역시 울주군 언양읍,129.125876719366,35.5693479541566,3936191.850387378,511406.3323429387
1471,울산광역시 울주군 온산읍,129.314591485568,35.4346213012674,3921288.096001228,528554.4246793907
1472,울산광역시 울주군 온양읍,129.280459268566,35.4194264388709,3919593.590456941,525461.1295915128
1473,울산광역시 울주군 울산광역시,129.150267145781,35.6018157675291,3939795.858879017,513610.9793304664
1474,울산광역시 울주군 웅촌면,129.208324659127,35.4612881859323,3924220.058721991,518902.6834929406
1475,울산광역시 울주군 청량면,129.269350570182,35.4932938697927,3927783.052071723,524430.2978825802
1476,울산광역시 중구 교동,129.316183396571,35.5625242982141,3935473.7551652086,528653.4612372974
1477,울산광역시 중구 남외동,129.347054025732,35.5647382468598,3935728.7152972,531450.1932876608
1478,울산광역시 중구 다운동,129.275712620529,35.5562850978167,3934770.7670259215,524987.808063367
1479,울산광역시 중구 동동,129.348652873801,35.5738725909684,3936742.2926097093,531591.4962659553
1480,울산광역시 중구 반구동,129.341646169819,35.556405990254,3934802.8954755305,530963.3336529867
1481,울산광역시 중구 복산동,129.327040428185,35.5630395704029,3935534.114573807,529637.1708120476
1482,울산광역시 중구 북정동,129.320810737014,35.5646734935836,3935713.4719699495,529072.029501021
1483,울산광역시 중구 서동,129.343375759647,35.5815622023299,3937593.4479551814,531110.3604799153
1484,울산광역시 중구 성남동,129.318715349511,35.5533424659738,3934456.1650124816,528886.2091054692
1485,울산광역시 중구 성안동,129.30975841171,35.5744154667147,3936790.7212523366,528067.0611661429
1486,울산광역시 중구 약사동,129.337227501107,35.5704004532714,3936353.602214065,530557.5558428358
1487,울산광역시 중구 옥교동,129.325077345699,35.5528054034177,3934398.4847001983,529463.0160246982
1488,울산광역시 중구 우정동,129.31238742401,35.5547615798185,3934611.7179157236,528312.1877777223
1489,울산광역시 중구 유곡동,129.2921585162,35.5690856999481,3936194.738664,526474.0918384799
1490,울산광역시 중구 장현동,129.335375932331,35.5889728218739,3938412.8437115094,530382.7618061063
1491,울산광역시 중구 태화동,129.30448179333,35.5565421362362,3934806.951099823,527595.0749482828
1492,울산광역시 중구 학산동,129.326076240871,35.5569994756363,3934863.935706024,529552.0107388999
1493,울산광역시 중구 학성동,129.334665528981,35.5553880811035,3934687.830895397,530331.0604489422
1494,세종특별자치시 세종특별자치시 가람동,127.245412457164,36.4702502294383,4037539.11781014,342800.08551991143
1495,세종특별자치시 세종특별자치시 고운동,127.237632940381,36.5241551273918,4043532.0122864097,342212.46739722893
1496,세종특별자치시 세종특별자치시 금남면,127.280361755423,36.4639083797517,4036779.1134111467,345919.0477734416
1497,세종특별자치시 세종특별자치시 나성동,127.265682609904,36.4856959426458,4039219.762769015,344647.17327612493
1498,세종특별자치시 세종특별자치시 다정동,127.245386771423,36.4946608637861,4040247.2500541513,342847.1089800311
1499,세종특별자치시 세종특별자치시 대평동,127.274841285487,36.4701788762716,4037483.5916284914,345436.81800900295
1500,세종특별자치시 세종특별자치시 도담동,127.261616917625,36.5151654998974,4042495.650661429,344341.97381969885
1501,세종특별자치시 세종특별자치시 반곡동,127.310982839787,36.4925614283395,4039909.2954263748,348718.68418549316
1502,세종특별자치시 세종특별자치시 보람동,127.290680811525,36.4786338678737,4038396.2800681074,346872.7032390977
1503,세종특별자치시 세종특별자치시 부강면,127.370923522244,36.5297446571303,4043941.8170900466,354157.66721122095
1504,세종특별자치시 세종특별자치시 새롬동,127.25181585514,36.4851096198481,4039177.172107184,343403.7540308209
1505,세종특별자치시 세종특별자치시 소담동,127.300409935756,36.4840852051253,4038985.6198547888,347755.02005942457
1506,세종특별자치시 세종특별자치시 소정면,127.158295280854,36.7223426518514,4065652.5269656475,335530.30157645623
1507,세종특별자치시 세종특별자치시 아름동,127.247562317015,36.5119225053877,4042158.6958036907,343076.8342636726
1508,세종특별자치시 세종특별자치시 어진동,127.263773877582,36.5020291312209,4041034.8279216425,344508.8477215399
1509,세종특별자치시 세종특별자치시 연기면,127.273727314696,36.5417078601479,4045420.723332191,345479.2810357094
1510,세종특별자치시 세종특별자치시 연동면,127.327345245798,36.5552990017928,4046843.714366377,350305.3123758283
1511,세종특별자치시 세종특별자치시 연서면,127.27153314643,36.5925410679434,4051063.683195705,345384.2476686501
1512,세종특별자치시 세종특별자치시 장군면,127.205654457633,36.4967113002573,4040540.301640936,339292.361446118
1513,세종특별자치시 세종특별자치시 전동면,127.264204443763,36.6560696509455,4058123.4289112026,344856.0357535274
1514,세종특별자치시 세종특별자치시 전의면,127.196004288429,36.6814042385644,4061046.5859459876,338812.65661189315
1515,세종특별자치시 세종특별자치시 조치원읍,127.298444484667,36.6045916457075,4052357.6035768185,347815.4214035126
1516,세종특별자치시 세종특별자치시 종촌동,127.24680177397,36.5044408935952,4041329.930655657,342993.6100601079
1517,세종특별자치시 세종특별자치시 한솔동,127.254528972726,36.4793724963467,4038536.294956786,343635.2757759531
1518,경기도 가평군 가평읍,127.51653874145,37.8253637998687,4187475.673396897,369444.158086295
1519,경기도 가평군 경기도,127.509570182184,37.8314413100686,4188159.7865482057,368841.59828276146
1520,경기도 가평군 북면,127.549275493771,37.8881266033117,4194394.469813208,372433.6310699993
1521,경기도 가평군 상면,127.356786438653,37.80471517536,4185419.831475256,355343.52727635903
1522,경기도 가평군 설악면,127.494704548432,37.6762190394324,4170957.754588144,367256.2320098699
1523,경기도 가평군 청평면,127.424141651948,37.7404626327354,4178188.3390936153,361153.23121018126
1524,경기도 가평군 하면,127.353241002492,37.8175158053298,4186845.6840890176,355056.4254554531
1525,경기도 고양시 덕양구 강매동,126.842708196498,37.6044783297961,4164120.725310707,309571.21670264157
1526,경기도 고양시 덕양구 고양동,126.903747900242,37.7033600247221,4174970.9750211085,315205.297368621
1527,경기도 고양시 덕양구 관산동,126.862553908166,37.6879882033154,4173347.326199533,311534.4964464356
1528,경기도 고양시 덕양구 내곡동,126.805441236469,37.6390530820556,4168033.6224699686,306370.9211422199
1529,경기도 고양시 덕양구 내유동,126.854072808634,37.7230475229124,4177254.8284236793,310875.7599110471
1530,경기도 고양시 덕양구 대자동,126.885902885149,37.6979202384041,4174402.714749039,313618.36591936834
1531,경기도 고양시 덕양구 대장동,126.8186055475,37.6395209441555,4168058.4356869753,307533.7792858401
1532,경기도 고양시 덕양구 덕은동,126.856900757063,37.5806237278263,4161445.0071681943,310763.747349006
1533,경기도 고양시 덕양구 도내동,126.862375162762,37.6251535449341,4166375.215772866,311359.73733636015
1534,경기도 고양시 덕양구 동산동,126.898129191493,37.6427193986967,4168253.093891525,314558.99303649017
1535,경기도 고양시 덕양구 벽제동,126.911209639069,37.7260343599755,4177472.3417213275,315919.2966313446
1536,경기도 고양시 덕양구 북한동,126.971450117173,37.6463710691737,4168515.8129861397,321037.32339151093
1537,경기도 고양시 덕양구 삼송동,126.891595598802,37.6507863862193,4169161.186663217,314002.6182886736
1538,경기도 고양시 덕양구 선유동,126.912201298176,37.69313154028,4173819.319970471,315925.28701901843
1539,경기도 고양시 덕양구 성사동,126.841233504888,37.6546360151586,4169689.4819927244,309569.12362150743
1540,경기도 고양시 덕양구 신원동,126.87686960269,37.6777544978936,4172183.0289885416,312771.17009959876
1541,경기도 고양시 덕양구 신평동,126.782131832295,37.6239947341865,4166411.042315265,304274.52344118967
1542,경기도 고양시 덕양구 오금동,126.903526840599,37.6674216564204,4170983.5077018472,315096.56367263873
1543,경기도 고양시 덕양구 용두동,126.889716565612,37.6248759311811,4166289.774632026,313772.139700169
1544,경기도 고양시 덕양구 원당동,126.856884767942,37.6716845717211,4171549.602477961,310993.1881026294
1545,경기도 고양시 덕양구 원흥동,126.871008999634,37.6475978173957,4168848.41252297,312178.28026007325
1546,경기도 고양시 덕양구 주교동,126.829613718048,37.6594130234869,4170243.2381038605,308556.25770069245
1547,경기도 고양시 덕양구 지축동,126.921322354072,37.653927357003,4169451.157312836,316633.0517365045
1548,경기도 고양시 덕양구 토당동,126.818188559184,37.6246576578673,4166409.9754979224,307458.61640203046
1549,경기도 고양시 덕양구 행신동,126.836037177307,37.6223556606646,4166118.0444137836,309028.02934718673
1550,경기도 고양시 덕양구 행주내동,126.826837872877,37.6053787241079,4164252.9620526894,308172.450253851
1551,경기도 고양시 덕양구 행주외동,126.814425490911,37.605504017544,4164292.312104782,307076.98213770485
1552,경기도 고양시 덕양구 향동동,126.89319590984,37.5999325614608,4163515.054657352,314017.0768313635
1553,경기도 고양시 덕양구 현천동,126.850620844499,37.5914278541119,4162656.5565360356,310236.6073157388
1554,경기도 고양시 덕양구 화전동,126.872658393587,37.6000455360805,4163568.4879472596,312204.1512587144
1555,경기도 고양시 덕양구 화정동,126.833789043216,37.6389774936,4167967.0732710874,308872.2028076577
1556,경기도 고양시 덕양구 효자동,126.94910836946,37.6615865468446,4170247.0601757946,319103.0107226963
1557,경기도 고양시 일산동구 마두동,126.789654489141,37.6557662385335,4169920.942251888,305021.57961680717
1558,경기도 고양시 일산동구 문봉동,126.82632004877,37.6994044182205,4174687.671978061,308368.6533893973
1559,경기도 고양시 일산동구 백석동,126.792363029713,37.6500444005323,4169280.378275974,305245.5828339524
1560,경기도 고양시 일산동구 사리현동,126.841560346253,37.6970617224312,4174396.631276116,309706.40691139764
1561,경기도 고양시 일산동구 산황동,126.808043294813,37.6511124918692,4169366.43894142,306631.81680086534
1562,경기도 고양시 일산동구 설문동,126.806484366277,37.7208022679854,4177102.912443655,306675.35613868816
1563,경기도 고양시 일산동구 성석동,126.795627607807,37.7025554766227,4175100.5933588454,305670.7054865223
1564,경기도 고양시 일산동구 식사동,126.813707127491,37.6773400834299,4172265.151523199,307199.41724914196
1565,경기도 고양시 일산동구 장항동,126.770233007352,37.6417251521377,4168403.4249710366,303271.1000618374
1566,경기도 고양시 일산동구 정발산동,126.779859287091,37.6724381065507,4171791.3916865126,304201.24207355
1567,경기도 고양시 일산동구 중산동,126.780441473585,37.6918173956873,4173940.64269515,304303.5419181759
1568,경기도 고양시 일산동구 지영동,126.828499492908,37.7121762060364,4176100.4581003836,308593.68362665724
1569,경기도 고양시 일산동구 풍동,126.793718327241,37.6713315306858,4171639.7261439455,305420.7627974968
1570,경기도 고양시 일산서구 가좌동,126.72044790598,37.6911246251366,4173990.828161161,299011.3912207726
1571,경기도 고양시 일산서구 구산동,126.680966363874,37.6833625400509,4173214.9442978795,295508.4897215441
1572,경기도 고양시 일산서구 대화동,126.755141409924,37.6829848694343,4173013.6856066557,302049.0802652729
1573,경기도 고양시 일산서구 덕이동,126.738350133303,37.6957282376739,4174463.4128360725,300602.3802659877
1574,경기도 고양시 일산서구 법곳동,126.714043222709,37.6654062257198,4171150.660078466,298376.97827765485
1575,경기도 고양시 일산서구 일산동,126.768555621104,37.6871456348795,4173447.1320391265,303243.09233202325
1576,경기도 고양시 일산서구 주엽동,126.763299407637,37.6700959284218,4171566.2224045037,302734.3998842209
