id,name,phone,address,longitude,latitude
8808983751955,대호지농협 하나로마트,041-353-1195,"",126.505225,36.899378
8808983611907,대화농협 하나로마트,033-333-2724,"",128.454748,37.498434
8808983767444,덕산농협 하나로마트,043-537-2287, 충북 진천군 덕산면 용몽2길 17-7,127.508824,36.911677
8808983642376,도개농협 하나로마트 본점,054-474-1061,"",128.331888,36.297996
8808983301297,도개농협 하나로마트 휴게소,054-476-8702,"",128.340329,36.290618
8808983611594,도계농협 하나로마트 본점,033-541-0065,"",129.044106,37.235350
8808983611600,도계농협 하나로마트 신기점,033-541-1574,"",129.082081,37.347698
8808983721361,도곡농협 하나로마트,061-372-4014,"",126.910501,35.006950
8808983721378,도곡농협 하나로마트 도암점,061-373-0505,"",126.897977,34.935914
8808983300894,도드람양돈협 하나로마트,031-637-8750,"",127.502107,37.241222
8808983622149,도척농협 하나로마트 본점,031-762-8028,"",127.331270,37.305179
8808983723013,도초농협 하나로마트,061-261-2033,"",125.952541,34.702519
8808983723266,도초농협 하나로마트 흑산점,061-275-8556,"",125.441225,34.682929
8808983722146,동강농협 하나로마트,061-335-7544,"",126.564056,34.936987
8808983633046,동거창농협 하나로마트,055-942-5975,"",128.016110,35.710115
8808983633077,동거창농협 하나로마트 가북점,055-942-2015,"",127.994158,35.763025
8808983641171,동경주농협 하나로마트,054-744-2011,"",129.441850,35.792777
8808983641164,동경주농협 하나로마트 감포점,054-775-2361,"",129.502674,35.804271
8808983730899,동계농협 하나로마트,063-652-4806,"",127.243245,35.440369
8808983641720,동고령농협 하나로마트 본점,054-954-4028,"",128.374134,35.751862
8808983632346,동고성농협 하나로마트 개천점,055-672-0151,"",128.269174,35.105238
8808983632353,동고성농협 하나로마트 구만점,055-672-3151,"",128.334217,35.087922
8808983632360,동고성농협 하나로마트 마암점,055-672-6151,"",128.329849,35.057149
8808983632278,동고성농협 하나로마트 본점,055-673-2155,"",128.372728,35.055475
8808983632339,동고성농협 하나로마트 영오점,055-672-9151,"",128.235508,35.112502
8808983650050,동곡농협 하나로마트,062-943-3018,"",126.774160,35.097916
8808983723211,동광양농협 하나로마트,061-791-0700,"",127.692020,34.936366
8808983720425,동광양농협 하나로마트 광영점,061-793-6304,"",127.720722,34.962154
8808983720395,동광양농협 하나로마트 본점,061-795-0711,"",127.692803,34.940578
8808983300078,동광양농협 하나로마트 사동점,061-795-8955,"",127.688848,34.950096
8808983720432,동광양농협 하나로마트 성황점,061-791-4171,"",127.679226,34.938397
8808983723136,동광양농협 하나로마트 제철점,061-791-8016,"",127.731930,34.940247
8808983720418,동광양농협 하나로마트 태금점,061-792-2403,"",127.749889,34.942034
8808983731834,동군산농협 하나로마트,063-453-2042,"",126.850131,35.983380
8808983731858,동군산농협 하나로마트 나포점,063-453-8044,"",126.830755,36.029508
8808983731667,동김제농협 하나로마트,063-546-5611,"",127.010115,35.773067
8808983731674,동김제농협 하나로마트 낙성점,063-546-5614,"",126.997310,35.817791
8808983731698,동김제농협 하나로마트 봉남점,063-543-8501,"",126.963369,35.753223
8808983731582,동김제농협 하나로마트 황산점,063-546-4016,"",126.944078,35.794749
8808983632209,동남부농협 하나로마트 남부점,055-633-0231,"",128.608170,34.733242
8808983632070,동남부농협 하나로마트 본점,055-633-2005,"",128.607282,34.823746
8808983632490,동남해농협 하나로마트 남면점,055-862-8985,"",127.873143,34.774099
8808983632537,동남해농협 하나로마트 동천점,055-867-3505,"",128.034732,34.807461
8808983632520,동남해농협 하나로마트 미조점,055-867-8083,"",128.043754,34.714315
8808983632506,동남해농협 하나로마트 본점,055-862-4511,"",127.955255,34.799326
8808983632544,동남해농협 하나로마트 삼동점,055-867-1400,"",127.999582,34.831797
8808983632513,동남해농협 하나로마트 상주점,055-863-3801,"",127.988030,34.723473
8808983660042,동대구농협 하나로마트,053-751-0094,"",128.634622,35.859208
8808983660011,동대구농협 하나로마트 대명점,053-625-1382,"",128.575770,35.838810
8808983660028,동대구농협 하나로마트 수동점,053-782-0095,"",128.632325,35.820959
8808983670034,동대전농협 하나로마트,042-281-3300,"",127.443000,36.320249
8808983620152,동두천농협 하나로마트,031-861-3304,"",127.052195,37.899579
8808983680347,동래농협 하나로마트,051-550-8571,"",129.084924,35.202224
8808983301266,동면농협 하나로마트 장학점,033-252-3950,"",127.753492,37.892036
8808983641973,동명농협 하나로마트 기성점,054-975-9815,"",128.592850,36.006569
8808983641980,동명농협 하나로마트 본점,054-976-8011,"",128.553561,35.982899
8808983721316,동복농협 하나로마트,061-372-2083,"",127.127652,35.070966
8808983721330,동복농협 하나로마트 북면점,061-372-5181,"",127.131897,35.168006
8808983721347,동복농협 하나로마트 북면점,061-372-5185,"",127.085684,35.160014
8808983680514,동부산농협 향토특산물관,051-901-2746,"",129.212766,35.192213
8808983750965,동부여농협 하나로마트,041-836-6280,"",127.001373,36.251892
8808983750972,동부여농협 하나로마트 석성점,041-836-5504,"",126.990475,36.224548
8808983750958,동부여농협 하나로마트 초촌점,041-832-4280,"",127.021280,36.263367
8808983690179,동서울농협 하나로마트 망우점,02-433-8022,"",127.105666,37.601076
8808983302805,동서울농협 하나로마트 신내점,02-493-3080,"",127.095619,37.605883
8808983321592,동서울농협 하나로마트 장안점,02-2244-2800,"",127.067809,37.578176
8808983751047,동서천농협 하나로마트,041-951-1010,"",126.763122,36.073909
8808983751054,동서천농협 하나로마트 마산점,041-953-2081,"",126.790675,36.116738
8808983751030,동서천농협 하나로마트 화양점,041-951-1582,"",126.782673,36.039250
8808983750286,동세종농협 하나로마트,044-864-7551,"",127.325820,36.557218
8808983610962,동송농협 하나로마트 본점,033-455-0433,"",127.219493,38.209266
8808983640488,동안동농협 하나로마트,054-822-2012,"",128.892354,36.458347
8808983640501,동안동농협 하나로마트 임동점,054-822-5070,"",128.918765,36.567282
8808983640495,동안동농협 하나로마트 임하점,054-822-9991,"",128.830943,36.521604
8808983631479,동읍농협 하나로마트 본점,055-291-3666,"",128.688910,35.279499
8808983631448,동읍농협 하나로마트 봉강점,055-298-1888,"",128.657169,35.350913
8808983300030,동창원농협 하나로마트 노블파크점,055-266-5130,"",128.671117,35.237260
8808983631646,동창원농협 하나로마트 명곡점,055-288-4361,"",128.645805,35.248675
8808983631660,동창원농협 하나로마트 반송점,055-285-0410,"",128.667943,35.238855
8808983631639,동창원농협 하나로마트 본점,055-297-0073,"",128.621020,35.265138
8808983631684,동창원농협 하나로마트 사림점,055-287-5241,"",128.684432,35.243667
8808983752341,동천안농협 하나로마트,041-557-6804,"",127.203266,36.774207
8808983752365,동천안농협 하나로마트 목천점,041-557-2071,"",127.235243,36.784906
8808983752495,동천안농협 하나로마트 북면점,041-553-3012,"",127.272387,36.823583
8808983752518,동천안농협 하나로마트 성남점,041-553-0011,"",127.235302,36.742795
8808983660202,동촌농협 하나로마트 본점,053-982-0411,"",128.642596,35.891000
8808983610122,동춘천농협 하나로마트 거두점,033-264-1401,"",127.750822,37.854359
8808983610115,동춘천농협 하나로마트 김유정점,033-262-8904,"",127.716109,37.817942
8808983610153,동춘천농협 하나로마트 동산점,033-262-2014,"",127.795202,37.754276
8808983321479,동춘천농협 하나로마트 학곡점,033-262-5700,"",127.760715,37.838386
8808983760360,동충주농협 하나로마트,043-852-1502,"",127.912733,37.087071
8808983760377,동충주농협 하나로마트 소태점,043-855-1608,"",127.846245,37.109144
8808983621050,동탄농협 하나로마트,031-376-1551,"",127.073006,37.188315
8808983611549,동해농협 하나로마트 북삼점,033-521-9152,"",129.107849,37.492654
8808983611556,동해농협 하나로마트 사업소,033-522-3143,"",129.126693,37.482421
8808983611525,동해농협 하나로마트 송정점,033-522-5786,"",129.124148,37.496681
8808983611532,동해농협 하나로마트 천곡점,033-533-0616,"",129.114198,37.520401
8808983617497,동해삼척태백축협 하나로마트 본점,033-573-5031,"",129.167432,37.442533
8808983617312,동해삼척태백축협 하나로마트 상장점,033-553-4000,"",128.988054,37.159590
8808983617206,동해삼척태백축협 하나로마트 제2판매장,033-573-5610,"",129.171319,37.443927
8808983617381,동해삼척태백축협 하나로마트 천곡점,033-532-4711,"",129.111180,37.523646
8808983610399,동횡성농협 하나로마트,033-345-9008,"",128.064904,37.459364
8808983610450,동횡성농협 하나로마트 갑천점,033-342-9131,"",128.107933,37.558406
8808983610467,동횡성농협 하나로마트 청일점,033-342-5550,"",128.149488,37.583131
8808983700267,두북농협 하나로마트,052-262-6010,"",129.160215,35.643821
8808983700045,두북농협 하나로마트 두동점,052-262-7510,"",129.199418,35.655235
8808983700038,두북농협 하나로마트 봉계점,052-262-7243,"",129.198512,35.712828
8808983721002,두원농협 하나로마트 본점,061-835-6005,"",127.274441,34.645201
8808983610382,둔내농협 하나로마트 본점,033-343-8128,"",128.247427,37.497329
8808983632087,둔덕농협 하나로마트 본점,055-633-6009,"",128.508684,34.839018
8808983752150,둔포농협 하나로마트,041-531-3136,"",127.037853,36.928432
8808983721231,득량농협 하나로마트,061-853-5531,"",127.172486,34.761238
8808983721224,득량농협 하나로마트 예당점,061-853-5534,"",127.199759,34.773897
8808983721798,땅끝농협 하나로마트,061-532-2124,"",126.519901,34.370076
8808983621036,마도농협 하나로마트 본점,031-356-4640,"",126.775032,37.206117
8808983631868,마산시농협 하나로마트,055-222-8049,"",128.561869,35.180694
8808983631882,마산시농협 하나로마트 남성점,055-241-6862,"",128.576605,35.202800
8808983631905,마산시농협 하나로마트 동마산점,055-298-0676,"",128.567867,35.196928
8808983631875,마산시농협 하나로마트 북마산점,055-247-1360,"",128.567867,35.196928
8808983622835,마장농협 하나로마트,031-634-2217,"",127.352944,37.253315
8808983722153,마한농협 하나로마트,061-336-2212,"",126.652376,34.902953
8808983722238,마한농협 하나로마트 양산점,061-337-6202,"",126.705494,34.970657
8808983722245,마한농협 하나로마트 왕곡점,061-335-6641,"",126.671620,34.968930
8808983750132,만인산농협 하나로마트,041-752-5061,"",127.497031,36.211697
8808983750057,만인산농협 하나로마트 군북점,041-753-2015,"",127.525755,36.169779
8808983750064,만인산농협 하나로마트 내부점,"","",127.498063,36.128415
8808983750156,만인산농협 하나로마트 복수점,041-752-8325,"",127.398678,36.164432
8808983750125,만인산농협 하나로마트 신평점,041-752-5779,"",127.505405,36.227721
8808983641683,매전농협 하나로마트 본점,054-372-5663,"",128.858445,35.669127
8808983643212,매화농협 하나로마트,054-782-7010,"",129.381249,36.910015
8808983760155,맹동농협 하나로마트,043-881-4579,"",127.564544,36.927340
8808983751979,면천농협 하나로마트,041-356-3056,"",126.670630,36.814981
8808983680392,명지농협 하나로마트,051-271-0111,"",128.924164,35.111200
8808983622873,모가농협 하나로마트,031-632-8530,"",127.479306,37.168981
8808983622880,모가농협 하나로마트 마옥점,031-633-6740,"",127.448075,37.200775
8808983642635,모서농협 하나로마트,054-533-2116,"",127.961062,36.341756
8808983623030,모현농협 하나로마트,031-339-4923,"",127.248734,37.335537
8808983623016,모현농협 하나로마트 능원점,031-333-8577,"",127.178164,37.343232
8808983722849,목포농협 하나로마트 본점,061-285-2246,"",126.422501,34.824004
8808983722870,목포농협 하나로마트 용당점,061-277-0881,"",126.401924,34.806762
8808983721989,몽탄농협 하나로마트,061-452-3601,"",126.503524,34.933526
8808983721941,무안농협 하나로마트,061-454-1581,"",126.477453,34.990907
8808983722023,무안농협 하나로마트 망운점,061-453-6756,"",126.392546,35.012291
8808983722009,무안농협 하나로마트 서부점,061-453-6781,"",126.381499,35.049748
8808983721965,무안농협 하나로마트 해제점,061-452-7285,"",126.293415,35.110605
8808983722016,무안농협 하나로마트 현경점,061-453-2603,"",126.410531,35.021560
8808983642352,무을농협 하나로마트 본점,054-481-9200,"",128.196208,36.261415
8808983720067,무정농협 하나로마트,061-381-2246,"",127.029506,35.294838
8808983730394,무주농협 하나로마트 본점,063-322-1343,"",127.662495,36.004666
8808983730455,무주농협 하나로마트 부남점,063-322-0046,"",127.559627,35.972201
8808983730448,무주농협 하나로마트 안성점,063-323-2696,"",127.654447,35.866092
8808983730431,무주농협 하나로마트 적상점,063-324-5509,"",127.659374,35.943665
8808983300672,무진장축협 하나로마트,063-433-3999,"",127.425582,35.791713
8808983737041,무진장축협 하나로마트 무주점,063-322-1089, 전북 무주군 무주읍 한풍루로 389,127.662742,36.006631
8808983737058,무진장축협 하나로마트 장수점,063-350-3377,"",127.519387,35.647387
8808983611693,묵호농협 하나로마트 본점,033-532-3772,"",129.102213,37.543147
8808983611686,묵호농협 하나로마트 부곡점,033-533-8007,"",129.102842,37.538222
8808983325880,묵호농협 하나로마트 평릉점,033-535-0014, 강원도 동해시 동해대로 5472,129.1051332,37.5307515
8808983642796,문경농협 하나로마트,054-572-3642,"",128.108276,36.731621
8808983642772,문경산동농협 하나로마트 동로점,054-552-8042,"",128.316156,36.769921
8808983642758,문경산동농협 하나로마트 본점,054-552-3790,"",128.258318,36.611593
8808983642765,문경산동농협 하나로마트 산북점,054-553-7186,"",128.257877,36.653635
8808983721767,문내농협 하나로마트,061-535-3293,"",126.312048,34.595764
8808983610542,문막농협 하나로마트 동화점,033-734-2180,"",127.830048,37.327546
8808983610535,문막농협 하나로마트 본점,033-734-2160,"",127.815779,37.306880
8808983610559,문막농협 하나로마트 부론점,033-731-5627,"",127.749254,37.208806
8808983767468,문백농협 하나로마트,043-532-7381,"",127.435420,36.784907
8808983760803,문백농협 하나로마트 장월점,043-533-2597,"",127.474448,36.836742
8808983633718,문산농협 하나로마트,055-761-5507,"",128.163620,35.167545
8808983631226,물금농협 하나로마트 본점,055-381-0590,"",128.985800,35.309993
8808983631240,물금농협 하나로마트 원동점,055-382-5102,"",128.918111,35.367826
8808983643090,물야농협 하나로마트 본점,054-672-2181,"",128.735666,36.976622
8808983620411,미금농협 하나로마트 도농점,031-567-5061,"",127.164925,37.609520
8808983620442,미금농협 하나로마트 본점,031-592-5509,"",127.209840,37.634554
8808983623214,미양농협 하나로마트,031-672-8770,"",127.217883,36.979064
8808983767123,미원낭성농협 하나로마트,043-297-1311,"",127.654786,36.633642
8808983760568,미원낭성농협 하나로마트 낭성점,043-225-9609,"",127.604539,36.621797
8808983633961,밀양농협 하나로마트 남명점,055-356-1991,"",128.953510,35.586995
8808983630885,밀양농협 하나로마트 내이점,055-355-8513,"",128.743668,35.496966
8808983630939,밀양농협 하나로마트 산내점,055-352-6044,"",128.882173,35.585924
8808983631028,밀양무안농협 하나로마트 본점,055-352-0207,"",128.651769,35.468681
8808983630953,밀양산동농협 하나로마트 단장점,055-356-0104,"",128.873893,35.515364
8808983630922,밀양산동농협 하나로마트 본점,055-352-5072,"",128.837900,35.510203
8808983630915,밀양상동농협 하나로마트 본점,055-352-6522,"",128.762777,35.553813
8808983631035,밀양청도농협 하나로마트 본점,055-352-9260,"",128.624898,35.548729
8808983620992,반월농협 로컬푸드 직매장,031-501-5237,"",126.873539,37.289246
8808983750408,반포농협 하나로마트,041-857-7006,"",127.250115,36.397368
8808983620855,발안농협 하나로마트 양감점,031-353-2042,"",126.946305,37.080710
8808983620879,발안농협 하나로마트 평리점,031-354-9100,"",126.908927,37.132077
8808983700199,방어진농협 하나로마트 방어점,052-236-3893,"",129.424491,35.485342
8808983752105,배방농협 하나로마트,041-548-0542,"",127.063590,36.774920
8808983731711,백구농협 하나로마트,063-542-2774,"",126.971717,35.887930
8808983323787,백령농협 하나로마트 대청지점,032-836-2024,"",124.704230,37.833670
8808983710310,백령농협 하나로마트 본점,032-836-0880,"",124.759069,37.970636
8808983620114,백석농협 하나로마트,031-879-4161,"",126.989195,37.793638
8808983722382,백수농협 하나로마트,061-353-6520,"",126.418836,35.281916
8808983623078,백암농협 하나로마트,031-334-4036,"",127.374124,37.164913
8808983722597,백양사농협 하나로마트 본점,061-392-8048,"",126.809958,35.430909
8808983722603,백양사농협 하나로마트 북하점,061-392-7408,"",126.881893,35.407738
8808983760421,백운농협 하나로마트,043-652-6613,"",128.022295,37.139241
8808983721262,벌교농협 하나로마트,061-850-6639,"",127.344983,34.843231
8808983721255,벌교농협 하나로마트 조성점,061-857-6625,"",127.244652,34.807186
8808983306094,범서농협 하나로마트,052-211-2940,"",129.239681,35.569339
8808983621944,벽제농협 로컬푸드직매장,031-962-1873,"",126.863984,37.687342
8808983641805,벽진농협 하나로마트,054-932-7194,"",128.216348,35.948469
8808983731469,변산농협 하나로마트,063-582-8061,"",126.528944,35.664562
8808983731476,변산농협 하나로마트 격포점,063-581-8844,"",126.472293,35.624282
8808983731513,변산농협 하나로마트 위도점,063-583-3805,"",126.292983,35.604165
8808983323602,별내농협 하나로마트 본점,031-527-2671, 경기 남양주시 별내2로 117 (별내동),127.129489,37.650009
8808983620343,별내농협 하나로마트 청학점,031-841-4007, 경기 남양주시 별내면 청학로 중앙길 21,127.117473,37.708712
8808983720890,별량농협 하나로마트 본점,061-742-7483,"",127.452671,34.873467
8808983623269,보개농협 하나로마트,031-677-0774,"",127.285636,37.012590
8808983751153,보령오천농협 하나로마트,041-932-4105,"",126.521854,36.438454
8808983751177,보령웅천농협 하나로마트,041-931-8007,"",126.599651,36.234121
8808983757063,보령천북농협 하나로마트,041-641-7147,"",126.527145,36.480107
8808983324418,보령축협 하나로마트,041-933-6600,"",126.603596,36.341138
8808983721125,보성농협 파머스마켓,061-852-4800,"",127.080396,34.769790
8808983721132,보성농협 하나로마트 노동점,061-852-0377,"",127.069587,34.798375
8808983721149,보성농협 하나로마트 미력점,061-853-4141,"",127.087493,34.798835
8808983721170,보성농협 하나로마트 웅치점,061-852-6009,"",127.018757,34.714735
8808983721217,보성북부농협 하나로마트 겸백점,061-853-6048,"",127.151705,34.828948
8808983721194,보성북부농협 하나로마트 문덕점,061-852-1010,"",127.170577,34.928814
8808983721187,보성북부농협 하나로마트 본점,061-852-5037,"",127.131372,34.894367
8808983721200,보성북부농협 하나로마트 율어점,061-852-7015,"",127.186590,34.871113
8808983302003,보은농협 하나로마트,043-544-0777,"",127.717247,36.486826
8808983767284,보은농협 하나로마트 내북점,043-542-0338,"",127.662131,36.577517
8808983767291,보은농협 하나로마트 산외점,043-542-4009,"",127.732170,36.551460
8808983767222,보은농협 하나로마트 속리산점,043-543-0496,"",127.821691,36.530386
8808983767246,보은농협 하나로마트 장안점,043-542-5813,"",127.787694,36.466586
8808983305875,본량농협 하나로마트,062-943-9780,"",126.730014,35.181378
8808983730219,봉동농협 하나로마트 본점,063-262-9933,"",127.166845,35.939112
8808983720074,봉산농협 하나로마트,061-382-6782,"",126.956239,35.275210
8808983760414,봉양농협 하나로마트 본점,043-648-1613,"",128.123082,37.132393
8808983610801,봉평농협 하나로마트 본점,033-335-2122, 강원 평창군 봉평면 기풍로 92,128.378281,37.610760
8808983643083,봉화농협 하나로마트,054-673-5701,"",128.736915,36.890545
8808983643106,봉화농협 하나로마트 상운점,054-672-5009,"",128.755556,36.834223
8808983643137,봉화농협 하나로마트 재산점,054-672-8381,"",128.962219,36.814797
8808983722092,봉황농협 하나로마트,061-331-3442,"",126.780629,34.957085
8808983630854,부곡농협 하나로마트 도천점,055-536-4050,"",128.520953,35.435262
8808983630762,부곡농협 하나로마트 본점,055-536-5535,"",128.600770,35.435252
8808983630755,부곡농협 하나로마트 온천점,055-536-5536,"",128.588711,35.438394
8808983730325,부귀농협 하나로마트 본점,063-433-5354,"",127.360457,35.835748
8808983730370,부귀농협 하나로마트 정천점,063-432-5599,"",127.475498,35.883940
8808983750088,부리농협 하나로마트,041-753-0551,"",127.555768,36.063164
8808983622811,부발농협 하나로마트,031-632-0565,"",127.488088,37.285804
8808983622804,부발농협 하나로마트 신하점,031-635-8432,"",127.477241,37.261057
8808983630908,부북농협 하나로마트 본점,055-355-1801,"",128.729469,35.511394
8808983680408,부산강동농협 하나로마트,051-972-7457,"",128.936993,35.216015
8808983751672,부석농협 하나로마트,041-664-6560,"",126.392786,36.714313
8808983731421,부안농협 하나로마트 동진점,063-584-5058,"",126.740747,35.751333
8808983731414,부안농협 하나로마트 백산점,063-584-2283,"",126.786918,35.703228
8808983732350,부안농협 하나로마트 본점,063-581-1023,"",126.735712,35.725729
8808983731407,부안농협 하나로마트 주산점,063-582-6009,"",126.710282,35.672049
8808983731438,부안중앙농협 하나로마트 본점,063-581-1601,"",126.677333,35.685436
8808983731445,부안중앙농협 하나로마트 행안점,063-584-6622,"",126.704555,35.730390
8808983750941,부여농협 하나로마트 동부점,041-835-8005,"",126.923242,36.283343
8808983750934,부여농협 하나로마트 서부점,041-830-6961,"",126.907694,36.279976
8808983327273,부여농협하나로마트 로컬푸드직매장,041-835-8010, 충청남도 부여군 부여읍 백제문화로 16,126.9312,36.284411
8808983757179,부여축협 하나로마트,041-832-7294,"",126.908975,36.282313
8808983750538,부적농협 하나로마트,041-732-7991,"",127.127769,36.216407
8808983750514,부적농협 하나로마트 신교점,041-732-7994,"",127.133206,36.192320
8808983750521,부적농협 하나로마트 외성점,041-732-7995,"",127.160573,36.212758
8808983621708,부천농협 하나로마트,032-321-3675,"",126.776441,37.500253
8808983623597,부천농협 하나로마트 중앙점,032-666-5577,"",126.783594,37.486658
8808983321202,부천원예농협 하나로마트,032-668-2220, 경기도 부천시 심곡로 15번길 32,126.778265,37.482008
8808983710013,부평농협 하나로마트,032-500-2557,"",126.728877,37.507427
8808983611457,북강릉농협 하나로마트 사업소연곡점,033-660-6149,"",128.835920,37.858827
8808983611372,북강릉농협 하나로마트 주문진점,033-662-7855,"",128.825503,37.887688
8808983650357,북광주농협 하나로마트 우치점,062-571-7731,"",126.894391,35.236271
8808983620312,북내농협 하나로마트,031-884-2502,"",127.679492,37.328802
8808983760766,북단양농협 하나로마트,043-422-9115,"",128.298308,37.034118
8808983660196,북대구농협 하나로마트,053-951-2014,"",128.610006,35.899327
8808983670591,북대전농협 하나로마트 관평점,042-671-7003,"",127.388755,36.423753
8808983670515,북대전농협 하나로마트 본점,042-933-7996,"",127.386512,36.435322
8808983670508,북대전농협 하나로마트 전민점,042-861-3830,"",127.400468,36.398623
8808983643243,북면농협 하나로마트 본점,054-781-1100,"",129.373440,37.102398
8808983643250,북면농협 하나로마트 한수원지점,054-783-3471,"",129.369968,37.110115
8808983680101,북부산농협 하나로마트,051-361-9000,"",129.006506,35.209598
8808983323558,북삼농협 하나로마트 지점,054-973-5655,"",128.341410,36.065258
8808983690100,북서울농협 하나로마트,02-900-2101,"",127.038352,37.657222
8808983690957,북서울농협 하나로마트 우이점,02-954-4244,"",127.014066,37.658021
8808983621296,북시흥농협 하나로마트,031-313-9081,"",126.785283,37.443047
8808983722900,북신안농협 하나로마트,061-275-0172,"",126.205917,35.057697
8808983722917,북신안농협 하나로마트 증도점,061-271-7554,"",126.140508,35.001760
8808983641263,북안농협 하나로마트,054-333-7136,"",129.008971,35.917466
8808983641249,북안농협 하나로마트 명주점,054-337-9701,"",128.994054,35.871977
8808983641256,북안농협 하나로마트 유동점,054-336-0730,"",128.972481,35.938893
8808983640327,북안동농협 하나로마트,054-859-5503,"",128.701131,36.683239
8808983307268,북안동농협 하나로마트,054-859-3323,"",128.700769,36.682836
8808983640419,북안동농협 하나로마트 녹전점,054-856-0504,"",128.774585,36.742190
8808983640402,북안동농협 하나로마트 원천점,054-843-2206,"",128.742406,36.786634
8808983640723,북영덕농협 하나로마트,054-732-9224,"",129.407003,36.585643
8808983640730,북영덕농협 하나로마트 원황점,054-734-4206,"",129.400235,36.571619
8808983640747,북영덕농협 하나로마트 창수점,054-734-6058,"",129.336526,36.576487
8808983732008,북익산농협 하나로마트 본점,063-861-4901,"",126.962956,36.077788
8808983732015,북익산농협 하나로마트 용안점,063-862-3993,"",126.955150,36.118979
8808983730172,북전주농협 하나로마트 성덕점,063-211-3999,"",127.030477,35.876720
8808983631554,북창원농협 하나로마트,055-298-2014,"",128.609171,35.352976
8808983631547,북창원농협 하나로마트 화천점,055-298-2091,"",128.601648,35.301346
8808983621630,북파주농협 하나로마트,031-953-5121,"",126.785428,37.858585
8808983621692,북파주농협 하나로마트 적성점,031-959-3748,"",126.918050,37.953734
8808983621685,북파주농협 하나로마트 파평점,031-958-5703,"",126.837814,37.921596
8808983721804,북평농협 하나로마트,061-533-8583,"",126.628697,34.406383
8808983641065,불국사농협 하나로마트 본점,054-745-7850,"",129.299977,35.775675
8808983760049,불정농협 하나로마트,043-833-7190,"",127.853383,36.872625
8808983767505,불정농협 하나로마트 감물점,043-833-9030,"",127.873147,36.838259
8808983722993,비금농협 파머스마켓,061-275-5250,"",125.930039,34.752791
8808983650869,비아농협 본점하나로마트,062-605-3254,"",126.827105,35.190930
8808983650203,비아농협 하나로마트 비아점,062-962-1038,"",126.824918,35.222321
8808983750422,사곡농협 하나로마트,041-841-0624,"",127.025696,36.502991
8808983305868,사곡농협 하나로마트 마곡점,041-841-8075,"",127.019177,36.556045
8808983633398,사남농협 하나로마트,055-854-5185,"",128.074530,35.052608
8808983632117,사등농협 하나로마트 본점,055-632-5721,"",128.523352,34.921008
8808983324005,사등농협 하나로마트 사곡점,055-638-2603,"",128.564536,34.898557
8808983642536,사벌농협 하나로마트,054-532-8193,"",128.210061,36.467680
8808983680149,사상농협 하나로마트,051-304-0891,"",128.982499,35.168620
8808983633466,사천농협 하나로마트 연합점,055-852-4868,"",128.089585,35.086159
8808983633510,사천농협 하나로마트 축동점,055-852-5012,"",128.088139,35.108047
8808983637174,사천축협 하나로마트 본점,055-832-5206,"",128.076686,34.931630
8808983641225,산내농협 하나로마트,054-751-5027,"",129.045978,35.756468
8808983670225,산내농협 하나로마트,042-285-7044,"",127.467842,36.281554
8808983641645,산서농협 하나로마트,054-371-1768,"",128.616339,35.640838
8808983641638,산서농협 하나로마트 각남점,054-372-6661,"",128.661299,35.643249
8808983631998,산양농협 하나로마트,055-642-1385,"",128.388179,34.800825
8808983721736,산이농협 하나로마트,061-535-4293,"",126.446463,34.644801
8808983760735,산척농협 하나로마트,043-853-8014,"",127.957988,37.080544
8808983632834,산청군농협 하나로마트 금서점,055-973-2317,"",127.863588,35.416920
8808983632766,산청군농협 하나로마트 단성점,055-972-0005,"",127.958095,35.296489
8808983632728,산청군농협 하나로마트 덕산점,055-970-2674,"",127.836780,35.277321
8808983632780,산청군농협 하나로마트 문대점,055-973-4807,"",127.999953,35.334103
8808983632858,산청군농협 하나로마트 본점,055-970-2581,"",127.877298,35.416385
8808983632735,산청군농협 하나로마트 삼장점,055-972-9606,"",127.832594,35.297931
8808983632810,산청군농협 하나로마트 생비량점,055-972-6005,"",128.046160,35.344939
8808983632773,산청군농협 하나로마트 생초점,055-970-2557,"",127.834636,35.493547
8808983632742,산청군농협 하나로마트 서부점,055-972-5005,"",127.900072,35.261985
8808983632841,산청군농협 하나로마트 서하점,055-973-0095,"",127.793867,35.462873
8808983632803,산청군농협 하나로마트 신등점,055-972-3005,"",128.011168,35.378074
8808983632797,산청군농협 하나로마트 신안점,055-970-2770,"",127.973541,35.302686
8808983632827,산청군농협 하나로마트 차황점,055-972-7062,"",127.929625,35.464786
8808983632759,산청군농협 하나로마트 호암점,055-972-5992,"",127.913499,35.286090
8808983632865,산청농협 하나로마트 오전점,055-972-4005,"",127.889251,35.500388
8808983722221,산포농협 하나로마트,061-337-1005,"",126.803027,35.035540
8808983722214,산포농협 하나로마트 덕례점,062-373-0766,"",126.796945,35.054228
8808983722559,삼계농협 하나로마트 본점,061-394-3382,"",126.665835,35.259160
8808983732084,삼기농협 하나로마트,063-858-8501,"",126.981615,36.021214
8808983304700,삼남농협 하나로마트 평리점,052-264-7006,"",129.120544,35.560870
8808983630977,삼랑진농협 하나로마트 본점,055-353-8285,"",128.838412,35.397033
8808983630991,삼랑진농협 하나로마트 임천점,055-353-2978,"",128.797040,35.452684
8808983722566,삼서농협 하나로마트 본점,061-394-8243,"",126.646754,35.232944
8808983760186,삼성농협 하나로마트,043-877-1864,"",127.497809,37.018625
